host,interface,admin_status,oper_status,description,mac address,vlan,source_file,source_timestamp
172.18.2.115,Tw2/0/4,up,up,"""DATA - Wired - 802.1x""",4825.6722.ea3d,1119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.115,Te2/0/46,up,up,"""WAP Ports""",ac23.16e9.58e9,1119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.115,Tw2/0/20,up,up,"""DATA - Wired - 802.1x""",d4a2.cd2d.9102,1119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.123,Tw3/0/20,up,up,"""DATA - Wired - 802.1x""",d4a2.cd2d.0de8,2119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.123,Te5/0/44,up,up,"""TSA 19 Floor""",d4a2.cd39.0b56,2119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.123,Tw6/0/21,up,up,"""DATA - Wired - 802.1x""",e430.224a.a039,2119,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.18.2.123,Te1/0/43,up,up,"""AV - Wired - 802.1x""",c463.fb06.8ff7,2819,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Gi2/0/30,up,up,Camera 2008 South Stair H,accc.8e0a.865b,3201,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,1a88.90ad.f011,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,1e76.0332.ebd2,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,2a80.415e.5a11,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,3692.796e.e559,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,3aa9.3b2d.91b1,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,4274.a247.9a14,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,5288.f815.60d0,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,5a1f.949e.f20f,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,6e3c.da01.033a,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,6efd.1f3e.487a,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,7413.ea99.b5d3,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,7a17.059b.eeb2,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,7e89.b8c5.3c08,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,843a.4b70.7034,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,ac23.16eb.9a9b,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,ac23.16eb.b29b,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,ac23.16eb.b79b,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,ac23.16ef.f546,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,ac23.16ef.f55b,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,aced.5c8a.c59b,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,b248.a187.e4db,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
172.25.0.59,Po12,up,up,WTC-ER01-02-PO,b608.d1a9.bb79,3290,interfaces_and_mac_20251020_100537_diff_vs_baseline.csv,20251020_100537
